split,path,class_id,class_name,width,height,area
train,data\raw\gtsrb\GTSRB\Training\00002\00014_00028.ppm,2,Speed limit 50,112,110,12320
train,data\raw\gtsrb\GTSRB\Training\00002\00014_00029.ppm,2,Speed limit 50,129,129,16641
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00000.ppm,2,Speed limit 50,51,51,2601
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00001.ppm,2,Speed limit 50,50,52,2600
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00002.ppm,2,Speed limit 50,51,53,2703
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00003.ppm,2,Speed limit 50,52,54,2808
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00004.ppm,2,Speed limit 50,52,54,2808
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00005.ppm,2,Speed limit 50,54,56,3024
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00006.ppm,2,Speed limit 50,54,58,3132
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00007.ppm,2,Speed limit 50,55,59,3245
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00008.ppm,2,Speed limit 50,56,59,3304
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00009.ppm,2,Speed limit 50,58,60,3480
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00010.ppm,2,Speed limit 50,60,63,3780
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00011.ppm,2,Speed limit 50,61,63,3843
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00012.ppm,2,Speed limit 50,63,68,4284
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00013.ppm,2,Speed limit 50,64,70,4480
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00014.ppm,2,Speed limit 50,66,71,4686
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00015.ppm,2,Speed limit 50,70,73,5110
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00016.ppm,2,Speed limit 50,72,74,5328
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00017.ppm,2,Speed limit 50,74,75,5550
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00018.ppm,2,Speed limit 50,76,77,5852
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00019.ppm,2,Speed limit 50,81,82,6642
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00020.ppm,2,Speed limit 50,84,84,7056
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00021.ppm,2,Speed limit 50,86,85,7310
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00022.ppm,2,Speed limit 50,92,93,8556
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00023.ppm,2,Speed limit 50,96,95,9120
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00024.ppm,2,Speed limit 50,98,99,9702
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00025.ppm,2,Speed limit 50,105,108,11340
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00026.ppm,2,Speed limit 50,107,113,12091
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00027.ppm,2,Speed limit 50,112,122,13664
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00028.ppm,2,Speed limit 50,118,129,15222
train,data\raw\gtsrb\GTSRB\Training\00002\00015_00029.ppm,2,Speed limit 50,124,144,17856
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00000.ppm,2,Speed limit 50,27,28,756
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00001.ppm,2,Speed limit 50,27,29,783
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00002.ppm,2,Speed limit 50,27,28,756
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00003.ppm,2,Speed limit 50,27,30,810
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00004.ppm,2,Speed limit 50,30,30,900
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00005.ppm,2,Speed limit 50,30,32,960
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00006.ppm,2,Speed limit 50,30,32,960
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00007.ppm,2,Speed limit 50,30,33,990
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00008.ppm,2,Speed limit 50,32,34,1088
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00009.ppm,2,Speed limit 50,33,35,1155
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00010.ppm,2,Speed limit 50,34,36,1224
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00011.ppm,2,Speed limit 50,34,36,1224
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00012.ppm,2,Speed limit 50,35,38,1330
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00013.ppm,2,Speed limit 50,37,39,1443
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00014.ppm,2,Speed limit 50,39,42,1638
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00015.ppm,2,Speed limit 50,40,42,1680
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00016.ppm,2,Speed limit 50,41,44,1804
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00017.ppm,2,Speed limit 50,44,45,1980
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00018.ppm,2,Speed limit 50,46,47,2162
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00019.ppm,2,Speed limit 50,48,50,2400
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00020.ppm,2,Speed limit 50,53,53,2809
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00021.ppm,2,Speed limit 50,55,55,3025
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00022.ppm,2,Speed limit 50,57,58,3306
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00023.ppm,2,Speed limit 50,62,64,3968
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00024.ppm,2,Speed limit 50,73,71,5183
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00025.ppm,2,Speed limit 50,79,77,6083
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00026.ppm,2,Speed limit 50,89,89,7921
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00027.ppm,2,Speed limit 50,98,96,9408
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00028.ppm,2,Speed limit 50,117,110,12870
train,data\raw\gtsrb\GTSRB\Training\00002\00016_00029.ppm,2,Speed limit 50,133,131,17423
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00000.ppm,2,Speed limit 50,25,25,625
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00001.ppm,2,Speed limit 50,27,27,729
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00002.ppm,2,Speed limit 50,28,28,784
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00003.ppm,2,Speed limit 50,27,28,756
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00004.ppm,2,Speed limit 50,30,29,870
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00005.ppm,2,Speed limit 50,31,30,930
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00006.ppm,2,Speed limit 50,31,32,992
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00007.ppm,2,Speed limit 50,33,32,1056
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00008.ppm,2,Speed limit 50,33,33,1089
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00009.ppm,2,Speed limit 50,35,35,1225
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00010.ppm,2,Speed limit 50,35,35,1225
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00011.ppm,2,Speed limit 50,37,38,1406
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00012.ppm,2,Speed limit 50,37,37,1369
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00013.ppm,2,Speed limit 50,38,39,1482
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00014.ppm,2,Speed limit 50,40,40,1600
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00015.ppm,2,Speed limit 50,40,42,1680
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00016.ppm,2,Speed limit 50,42,43,1806
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00017.ppm,2,Speed limit 50,44,44,1936
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00018.ppm,2,Speed limit 50,46,46,2116
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00019.ppm,2,Speed limit 50,49,50,2450
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00020.ppm,2,Speed limit 50,53,53,2809
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00021.ppm,2,Speed limit 50,56,56,3136
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00022.ppm,2,Speed limit 50,57,57,3249
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00023.ppm,2,Speed limit 50,61,60,3660
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00024.ppm,2,Speed limit 50,63,62,3906
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00025.ppm,2,Speed limit 50,71,71,5041
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00026.ppm,2,Speed limit 50,80,79,6320
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00027.ppm,2,Speed limit 50,86,88,7568
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00028.ppm,2,Speed limit 50,96,97,9312
train,data\raw\gtsrb\GTSRB\Training\00002\00017_00029.ppm,2,Speed limit 50,106,110,11660
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00000.ppm,2,Speed limit 50,29,29,841
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00001.ppm,2,Speed limit 50,29,28,812
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00002.ppm,2,Speed limit 50,30,29,870
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00003.ppm,2,Speed limit 50,30,30,900
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00004.ppm,2,Speed limit 50,29,29,841
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00005.ppm,2,Speed limit 50,30,29,870
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00006.ppm,2,Speed limit 50,30,31,930
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00007.ppm,2,Speed limit 50,31,31,961
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00008.ppm,2,Speed limit 50,31,31,961
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00009.ppm,2,Speed limit 50,33,32,1056
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00010.ppm,2,Speed limit 50,32,33,1056
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00011.ppm,2,Speed limit 50,34,34,1156
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00012.ppm,2,Speed limit 50,34,33,1122
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00013.ppm,2,Speed limit 50,35,35,1225
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00014.ppm,2,Speed limit 50,38,37,1406
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00015.ppm,2,Speed limit 50,38,38,1444
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00016.ppm,2,Speed limit 50,42,42,1764
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00017.ppm,2,Speed limit 50,43,42,1806
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00018.ppm,2,Speed limit 50,43,43,1849
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00019.ppm,2,Speed limit 50,45,46,2070
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00020.ppm,2,Speed limit 50,48,47,2256
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00021.ppm,2,Speed limit 50,50,50,2500
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00022.ppm,2,Speed limit 50,52,53,2756
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00023.ppm,2,Speed limit 50,57,55,3135
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00024.ppm,2,Speed limit 50,60,61,3660
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00025.ppm,2,Speed limit 50,64,63,4032
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00026.ppm,2,Speed limit 50,74,74,5476
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00027.ppm,2,Speed limit 50,83,83,6889
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00028.ppm,2,Speed limit 50,98,95,9310
train,data\raw\gtsrb\GTSRB\Training\00002\00018_00029.ppm,2,Speed limit 50,120,117,14040
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00000.ppm,2,Speed limit 50,32,31,992
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00001.ppm,2,Speed limit 50,33,33,1089
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00002.ppm,2,Speed limit 50,33,33,1089
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00003.ppm,2,Speed limit 50,33,34,1122
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00004.ppm,2,Speed limit 50,33,33,1089
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00005.ppm,2,Speed limit 50,33,33,1089
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00006.ppm,2,Speed limit 50,35,35,1225
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00007.ppm,2,Speed limit 50,35,35,1225
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00008.ppm,2,Speed limit 50,37,36,1332
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00009.ppm,2,Speed limit 50,37,38,1406
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00010.ppm,2,Speed limit 50,39,38,1482
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00011.ppm,2,Speed limit 50,39,39,1521
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00012.ppm,2,Speed limit 50,39,41,1599
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00013.ppm,2,Speed limit 50,39,41,1599
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00014.ppm,2,Speed limit 50,41,42,1722
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00015.ppm,2,Speed limit 50,42,44,1848
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00016.ppm,2,Speed limit 50,44,45,1980
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00017.ppm,2,Speed limit 50,45,48,2160
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00018.ppm,2,Speed limit 50,46,46,2116
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00019.ppm,2,Speed limit 50,48,49,2352
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00020.ppm,2,Speed limit 50,48,50,2400
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00021.ppm,2,Speed limit 50,49,52,2548
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00022.ppm,2,Speed limit 50,52,53,2756
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00023.ppm,2,Speed limit 50,54,55,2970
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00024.ppm,2,Speed limit 50,53,57,3021
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00025.ppm,2,Speed limit 50,58,59,3422
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00026.ppm,2,Speed limit 50,61,63,3843
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00027.ppm,2,Speed limit 50,63,68,4284
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00028.ppm,2,Speed limit 50,67,68,4556
train,data\raw\gtsrb\GTSRB\Training\00002\00019_00029.ppm,2,Speed limit 50,70,73,5110
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00000.ppm,2,Speed limit 50,27,28,756
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00001.ppm,2,Speed limit 50,27,27,729
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00002.ppm,2,Speed limit 50,27,27,729
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00003.ppm,2,Speed limit 50,28,29,812
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00004.ppm,2,Speed limit 50,28,28,784
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00005.ppm,2,Speed limit 50,30,30,900
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00006.ppm,2,Speed limit 50,29,29,841
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00007.ppm,2,Speed limit 50,30,31,930
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00008.ppm,2,Speed limit 50,30,31,930
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00009.ppm,2,Speed limit 50,32,32,1024
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00010.ppm,2,Speed limit 50,32,32,1024
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00011.ppm,2,Speed limit 50,34,36,1224
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00012.ppm,2,Speed limit 50,34,37,1258
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00013.ppm,2,Speed limit 50,34,38,1292
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00014.ppm,2,Speed limit 50,35,39,1365
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00015.ppm,2,Speed limit 50,37,39,1443
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00016.ppm,2,Speed limit 50,38,39,1482
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00017.ppm,2,Speed limit 50,38,40,1520
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00018.ppm,2,Speed limit 50,41,40,1640
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00019.ppm,2,Speed limit 50,42,42,1764
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00020.ppm,2,Speed limit 50,43,44,1892
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00021.ppm,2,Speed limit 50,42,46,1932
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00022.ppm,2,Speed limit 50,45,48,2160
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00023.ppm,2,Speed limit 50,47,51,2397
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00024.ppm,2,Speed limit 50,49,54,2646
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00025.ppm,2,Speed limit 50,53,56,2968
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00026.ppm,2,Speed limit 50,56,60,3360
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00027.ppm,2,Speed limit 50,59,64,3776
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00028.ppm,2,Speed limit 50,68,72,4896
train,data\raw\gtsrb\GTSRB\Training\00002\00020_00029.ppm,2,Speed limit 50,71,75,5325
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00000.ppm,2,Speed limit 50,28,29,812
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00001.ppm,2,Speed limit 50,29,29,841
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00002.ppm,2,Speed limit 50,28,28,784
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00003.ppm,2,Speed limit 50,29,29,841
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00004.ppm,2,Speed limit 50,30,31,930
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00005.ppm,2,Speed limit 50,31,31,961
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00006.ppm,2,Speed limit 50,32,31,992
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00007.ppm,2,Speed limit 50,32,32,1024
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00008.ppm,2,Speed limit 50,33,32,1056
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00009.ppm,2,Speed limit 50,32,31,992
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00010.ppm,2,Speed limit 50,34,33,1122
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00011.ppm,2,Speed limit 50,34,34,1156
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00012.ppm,2,Speed limit 50,34,35,1190
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00013.ppm,2,Speed limit 50,34,35,1190
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00014.ppm,2,Speed limit 50,36,36,1296
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00015.ppm,2,Speed limit 50,36,36,1296
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00016.ppm,2,Speed limit 50,37,39,1443
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00017.ppm,2,Speed limit 50,39,41,1599
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00018.ppm,2,Speed limit 50,39,40,1560
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00019.ppm,2,Speed limit 50,41,41,1681
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00020.ppm,2,Speed limit 50,41,43,1763
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00021.ppm,2,Speed limit 50,43,44,1892
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00022.ppm,2,Speed limit 50,45,46,2070
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00023.ppm,2,Speed limit 50,45,46,2070
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00024.ppm,2,Speed limit 50,47,49,2303
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00025.ppm,2,Speed limit 50,49,50,2450
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00026.ppm,2,Speed limit 50,53,54,2862
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00027.ppm,2,Speed limit 50,56,56,3136
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00028.ppm,2,Speed limit 50,57,57,3249
train,data\raw\gtsrb\GTSRB\Training\00002\00021_00029.ppm,2,Speed limit 50,62,62,3844
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00000.ppm,2,Speed limit 50,28,29,812
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00001.ppm,2,Speed limit 50,27,29,783
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00002.ppm,2,Speed limit 50,27,29,783
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00003.ppm,2,Speed limit 50,29,30,870
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00004.ppm,2,Speed limit 50,30,30,900
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00005.ppm,2,Speed limit 50,30,29,870
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00006.ppm,2,Speed limit 50,30,30,900
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00007.ppm,2,Speed limit 50,30,31,930
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00008.ppm,2,Speed limit 50,31,32,992
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00009.ppm,2,Speed limit 50,32,31,992
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00010.ppm,2,Speed limit 50,34,35,1190
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00011.ppm,2,Speed limit 50,33,34,1122
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00012.ppm,2,Speed limit 50,33,34,1122
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00013.ppm,2,Speed limit 50,35,36,1260
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00014.ppm,2,Speed limit 50,35,38,1330
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00015.ppm,2,Speed limit 50,38,41,1558
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00016.ppm,2,Speed limit 50,40,42,1680
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00017.ppm,2,Speed limit 50,40,42,1680
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00018.ppm,2,Speed limit 50,44,44,1936
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00019.ppm,2,Speed limit 50,44,47,2068
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00020.ppm,2,Speed limit 50,47,49,2303
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00021.ppm,2,Speed limit 50,50,51,2550
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00022.ppm,2,Speed limit 50,52,55,2860
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00023.ppm,2,Speed limit 50,55,58,3190
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00024.ppm,2,Speed limit 50,60,62,3720
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00025.ppm,2,Speed limit 50,70,70,4900
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00026.ppm,2,Speed limit 50,77,80,6160
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00027.ppm,2,Speed limit 50,84,85,7140
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00028.ppm,2,Speed limit 50,96,97,9312
train,data\raw\gtsrb\GTSRB\Training\00002\00022_00029.ppm,2,Speed limit 50,120,117,14040
train,data\raw\gtsrb\GTSRB\Training\00002\00023_00000.ppm,2,Speed limit 50,28,28,784
train,data\raw\gtsrb\GTSRB\Training\00002\00023_00001.ppm,2,Speed limit 50,29,28,812
train,data\raw\gtsrb\GTSRB\Training\00002\00023_00002.ppm,2,Speed limit 50,29,30,870
train,data\raw\gtsrb\GTSRB\Training\00002\00023_00003.ppm,2,Speed limit 50,29,30,870
train,data\raw\gtsrb\GTSRB\Training\00002\00023_00004.ppm,2,Speed limit 50,30,31,930
train,data\raw\gtsrb\GTSRB\Training\00002\00023_00005.ppm,2,Speed limit 50,31,31,961
train,data\raw\gtsrb\GTSRB\Training\00002\00023_00006.ppm,2,Speed limit 50,30,30,900
train,data\raw\gtsrb\GTSRB\Training\00002\00023_00007.ppm,2,Speed limit 50,32,31,992
train,data\raw\gtsrb\GTSRB\Training\00002\00023_00008.ppm,2,Speed limit 50,32,33,1056
train,data\raw\gtsrb\GTSRB\Training\00002\00023_00009.ppm,2,Speed limit 50,32,33,1056
train,data\raw\gtsrb\GTSRB\Training\00002\00023_00010.ppm,2,Speed limit 50,34,32,1088
train,data\raw\gtsrb\GTSRB\Training\00002\00023_00011.ppm,2,Speed limit 50,32,33,1056
train,data\raw\gtsrb\GTSRB\Training\00002\00023_00012.ppm,2,Speed limit 50,35,35,1225
